"pair_id","trial_type","n_ratings","lmer_pred_all_data","Bayes_pred_all_data","Bayes_error_all_data","Bayes_Q2.5_all_data","Bayes_Q97.5_all_data","Bayes_pred_3plus_ratings"
"1620_1653","midi_to_audio",26,3.6351370552936,3.63487391638399,0.484128408634008,2.69046887608137,4.58469560729362,3.68202816738406
"1620_1653","midi_to_midi",15,3.70832960482972,3.69969384602017,0.603517666344395,2.50990950749701,4.8866894144474,3.67268042212846
"1621_2364","midi_to_audio",2,4.55680141977427,4.56403394652849,1.31871943205596,1.97630483098629,7.14185446387726,NA
"1622_1851","midi_to_audio",1,5.48952331499157,5.50007823072117,1.55062583936287,2.46909598338554,8.54095857017433,NA
"1624_1913","midi_to_audio",1,5.54665223800231,5.53556214268832,1.49233220581443,2.59555814920439,8.47649279051553,NA
"1626_1651","midi_to_audio",1,6.58579778779595,6.58439946729038,1.5229227885245,3.54649644942716,9.5606595277101,NA
"163_172","midi_to_audio",1,5.98730092558495,5.98649245470855,1.5090890991958,3.05182745282428,8.93513519229274,NA
"1630_1782","midi_to_midi",1,2.67381746189863,2.66976860451829,1.5015867194182,-0.240002182840332,5.61497790800332,NA
"1631_1853","midi_to_audio",1,6.77012126271643,6.75654697125902,1.52547948943244,3.75286023284738,9.73741032473961,NA
"1633_1861","midi_to_midi",1,2.67381746189863,2.67238624389193,1.50057967361359,-0.275150898221069,5.57550869686862,NA
"1635_1975","midi_to_audio",1,5.82743084930909,5.82623717281014,1.53317559337415,2.82888162836245,8.83085418857576,NA
"1636_1864","midi_to_audio",1,7.36699428162483,7.36274293694285,1.44408592540682,4.52038042393784,10.1842718972332,NA
"1636_1864","midi_to_midi",1,6.45478839206227,6.45589730111823,1.44118039502815,3.60224631419345,9.2708831049002,NA
"1637_2384","midi_to_audio",1,6.54034837178295,6.54062855566893,1.51592834675139,3.57794003278696,9.45882587199083,NA
"1638_1892","midi_to_midi",1,5.28236439612177,5.28711521317355,1.52014895919152,2.26238523701521,8.2748910198516,NA
"1639_2130","midi_to_audio",1,4.41956242787137,4.42599658112911,1.49720898471244,1.47095187537938,7.31765838346387,NA
"1640_1928","midi_to_audio",10,4.90281316201271,4.90634443953748,0.734803651860636,3.44976085155333,6.33909959521443,5.03754426754382
"1640_1928","midi_to_midi",1,3.31555731852578,3.31966233000826,1.31369222935759,0.735468174327334,5.9040209609265,NA
"1642_1963","midi_to_audio",3,6.55943599745647,6.55693531278267,1.1615361695224,4.2928028742482,8.82916374871459,6.50878128472407
"1643_3125","midi_to_audio",10,4.73699570074726,4.74568721379418,0.717849968480646,3.3385282852506,6.14888780195396,4.73579306568953
"1643_3125","midi_to_midi",15,3.95649839325714,3.95377302934731,0.617519144596645,2.75185114547311,5.1748095726575,3.95998675186376
"1644_2188","midi_to_audio",1,4.29416134278304,4.29940347552152,1.52513518854444,1.29386579085743,7.27678304538173,NA
"1645_2462","midi_to_audio",1,5.36667670501403,5.37570015590799,1.45518521126477,2.54903422204782,8.19946738231011,NA
"1645_2462","midi_to_midi",1,3.52993641050541,3.52276729242837,1.44836026540452,0.675268981683447,6.32907819121645,NA
"1646_1881","midi_to_audio",1,5.78323073511961,5.77063857513899,1.51484575790342,2.8176641496957,8.75792928661119,NA
"1647_1648","midi_to_audio",1,5.82872785299624,5.83172704055034,1.51181340196902,2.84915022870939,8.77865130771267,NA
"1648_1941","midi_to_audio",1,4.24065311673639,4.25222870508695,1.51606083865339,1.2392116013023,7.18757424337028,NA
"1648_2928","midi_to_audio",1,4.55015042881983,4.55344713039865,1.51864223527924,1.57311066155192,7.53103534008279,NA
"1649_1991","midi_to_audio",3,4.3047191450769,4.30102089784309,1.13620206876082,2.05346164616138,6.52281644521805,4.13283338418742
"1649_1991","midi_to_midi",1,3.8347835869058,3.83289731484084,1.3694841931271,1.13848610784718,6.51886957466186,NA
"1650_1954","midi_to_audio",3,6.96562692267791,6.95690884503673,1.14675979916786,4.71743592885681,9.19653790884192,7.15743610550479
"1652_2560","midi_to_midi",1,4.30203402168403,4.30753510565154,1.53714254650043,1.3084300982554,7.35562402687138,NA
"1654_1912","midi_to_audio",2,3.77736954683255,3.78644519446559,1.3018241389353,1.23227458115503,6.33568984533184,NA
"1655_2385","midi_to_midi",1,5.26518986920881,5.26070886662169,1.51817713762441,2.31433325129105,8.22215264814879,NA
"1656_1659","midi_to_midi",1,3.42800723804549,3.43310441354081,1.55371414574125,0.388958594010084,6.48624486862646,NA
"1657_2772","midi_to_midi",2,3.94683495373877,3.94347527951025,1.31049625338406,1.37335016097757,6.51482379676504,NA
"1658_2691","midi_to_midi",1,3.85728297038886,3.85753257738636,1.54244229577599,0.8315865527001,6.89022592321286,NA
"1660_1960","midi_to_midi",1,5.4297556261003,5.42914220606936,1.50753026110809,2.4315284032831,8.40403570198062,NA
"1661_2777","midi_to_audio",1,4.98025990466149,4.97119732569557,1.49925564281873,2.03293170155586,7.92487800585818,NA
"1662_1934","midi_to_audio",12,6.35225955254427,6.35832704493017,0.681325276608053,5.03610900945713,7.68808036608016,6.277144822896
"1662_1934","midi_to_midi",9,3.51077843840578,3.51754830938868,0.764613421612501,2.0059712735644,5.02990131776202,3.5389649318846
"1665_1666","midi_to_audio",1,4.14184070591,4.13830806126992,1.52425490666037,1.08867647595869,7.08683274083678,NA
"1668_1683","midi_to_midi",1,5.56567332953268,5.57387719506819,1.50876174237103,2.6131006452759,8.57241366912876,NA
"1669_1948","midi_to_audio",1,4.95028568941567,4.96693232812498,1.5300783605881,1.96086210301701,7.94430161533837,NA
"1670_1671","midi_to_audio",1,7.16854245794271,7.1765650139004,1.51489270928495,4.15455762437158,10.1612266417319,NA
"1671_1672","midi_to_audio",9,8.35842750848565,8.36172904469148,0.744795891403504,6.92211673811688,9.82443965333587,8.48870492625181
"1671_1672","midi_to_midi",17,6.85209141881515,6.84928148510343,0.581569584385622,5.70803659433902,7.98292620391128,6.74556332811147
"1671_1970","midi_to_audio",3,4.33918899042884,4.34953762070743,1.16903951360219,2.03876236724183,6.64866323463916,4.24367074039567
"1671_2169","midi_to_midi",2,3.62215580951061,3.60232156607066,1.33432856446118,0.962294990809447,6.21592615928355,NA
"1671_2378","midi_to_audio",1,5.41533491180908,5.42213110810465,1.50084919192549,2.43207582494993,8.37746816428568,NA
"1673_2385","midi_to_midi",1,4.12369807833315,4.12292702603449,1.51906109292494,1.15312052386969,7.1162346313638,NA
"1674_2582","midi_to_midi",2,4.75525574961465,4.75689535162314,1.29415293719826,2.21618123198429,7.29506643152762,NA
"1675_1985","midi_to_midi",2,3.28947600638614,3.28511334405177,1.31404203093505,0.718384836116302,5.81093698522393,NA
"1676_1680","midi_to_audio",1,7.33101776361195,7.33959420266163,1.50152416019111,4.39556463313201,10.2701664863113,NA
"1677_1678","midi_to_audio",1,5.32465019424899,5.33846478434987,1.52468224925601,2.34190641462602,8.32560385068252,NA
"1681_2446","midi_to_audio",1,6.58033392072667,6.58578287314494,1.53797893891035,3.60015949674523,9.57935189195535,NA
"1682_2038","midi_to_midi",1,3.33789019014517,3.31412677327642,1.52376074412119,0.352670077860056,6.31467268677751,NA
"1684_2709","midi_to_midi",2,5.12059723808459,5.1225154594707,1.29582025056605,2.61232578179018,7.64876275996585,NA
"1685_1686","midi_to_midi",1,5.31489938813988,5.31985257427144,1.50876030782091,2.40892679050079,8.29929101184463,NA
"1687_1993","midi_to_audio",1,4.9199711681912,4.92057237835171,1.49803914615243,2.03231201804639,7.86691565683521,NA
"1689_2004","midi_to_audio",8,2.6620896847515,2.66208799160609,0.826145088563936,1.03517400623084,4.29317264175543,2.61054165480131
"169_626","midi_to_audio",10,5.59622009847745,5.60839211710881,0.724334148905568,4.1761858701705,7.02587803182929,5.3671478140639
"169_626","midi_to_midi",3,2.55397567435352,2.54757100065029,1.07980757394051,0.425001585194313,4.66656365227444,2.73389096801346
"1690_1692","midi_to_audio",1,4.7844540759501,4.78907612272286,1.51736401466734,1.78569926100901,7.75797553603199,NA
"1691_2971","midi_to_midi",2,2.81117314173381,2.81299226171752,1.33275436630405,0.192947683038425,5.37350688861314,NA
"1693_1887","midi_to_midi",1,3.4110770538572,3.41097753217976,1.5492850587353,0.401733712959939,6.452875111799,NA
"1694_1696","midi_to_audio",1,5.02704089533618,5.01867542843877,1.53836028102883,2.03767268464199,8.02264877388124,NA
"1697_1937","midi_to_audio",1,5.41396538303262,5.41478143726136,1.51860388489184,2.42924804124678,8.41598724657069,NA
"1698_1709","midi_to_audio",1,6.65627660011669,6.66812568025289,1.51780844668624,3.7202719268392,9.63499795272065,NA
"17_71","midi_to_audio",1,6.1847293431775,6.19490739227918,1.52746328315611,3.23642092901775,9.1762102463473,NA
"170_283","midi_to_midi",2,3.34976482188195,3.34276782470786,1.32389527515675,0.747162710297805,5.93334963472008,NA
"1700_2331","midi_to_audio",3,4.02467213053995,4.01424199650824,1.16126138594043,1.75265612433027,6.29043110638475,3.94231082505876
"1701_2005","midi_to_midi",3,3.82600774477911,3.8151292080181,1.19129710278282,1.47919260877394,6.16273663863777,3.70059002863853
"1704_1713","midi_to_audio",1,6.47472641631906,6.49191922821756,1.50240636447886,3.53738872030405,9.45408754730825,NA
"1705_1712","midi_to_audio",1,6.80386724087247,6.80687334018033,1.43611403751418,3.99706601769104,9.63918632236581,NA
"1705_1712","midi_to_midi",1,5.61940651410096,5.60636374447018,1.43623790635771,2.81922251890029,8.43164040440913,NA
"1706_1813","midi_to_audio",1,6.03303081210922,6.04091747825329,1.52170931220822,3.0523994000318,9.05964540608833,NA
"1708_1953","midi_to_audio",2,3.40536715212936,3.40542899915622,1.32172046847003,0.792966185907843,5.99902596816867,NA
"1710_2054","midi_to_midi",1,3.31846780332758,3.31977010497592,1.54180084959272,0.302946041427925,6.33626337430045,NA
"1714_1746","midi_to_midi",5,1.38341195864909,1.38529682978033,0.996736956785133,-0.555727000240511,3.35318257995003,1.29325240072788
"1715_2057","midi_to_audio",2,6.41089613197957,6.41595478348286,1.32508204063873,3.83725328087361,9.00762345313847,NA
"1718_2221","midi_to_midi",1,5.8243948776081,5.8300693106388,1.54515764328511,2.79550514322741,8.83812885678819,NA
"1719_1737","midi_to_audio",14,4.64606697951088,4.65142676178866,0.656616111800599,3.35967600004677,5.9433179057377,4.61753672338744
"1719_2021","midi_to_audio",20,6.64249278467136,6.64621009004477,0.557575424585663,5.54619584369058,7.738066675022,6.61533032751541
"172_313","midi_to_audio",3,2.38781218098747,2.39693065754956,1.16013554014595,0.154376054215116,4.6594616073354,2.28161112401418
"172_738","midi_to_audio",1,4.72450580248558,4.71630497849536,1.41414449666941,1.93918029180552,7.47011177496744,NA
"172_738","midi_to_midi",1,4.42618110808005,4.43861695359973,1.4292913809697,1.64681720993491,7.2465110623357,NA
"1720_2008","midi_to_audio",2,6.68328711960823,6.68697705163413,1.30627519623314,4.16151694059667,9.23762195781335,NA
"1721_2012","midi_to_audio",12,6.04688182107556,6.05369036214458,0.674409432859434,4.75296668171415,7.38241290659351,5.96490954515355
"1721_2012","midi_to_midi",7,4.01136692878783,4.01709740808163,0.819794472396047,2.40950813988567,5.63205607076613,4.2117195690423
"1722_1739","midi_to_audio",1,6.99666902402756,7.0094010015243,1.52065546241148,4.06550249492742,9.97607435343674,NA
"1724_1756","midi_to_audio",2,6.01787343795051,6.03109787029314,1.31363266885162,3.46156092215469,8.56683572806721,NA
"1725_1744","midi_to_audio",1,6.02022208641289,6.03084653029391,1.52911608408663,3.05651483766234,9.07773316371288,NA
"1726_2039","midi_to_midi",2,3.93808278672868,3.9349428578663,1.3411360417049,1.28480512877228,6.54329429637464,NA
"1727_2219","midi_to_audio",1,6.75187353604225,6.76053391570276,1.53737817573034,3.72529915821988,9.80544499040248,NA
"1729_3107","midi_to_audio",1,3.53084415069884,3.53348334949047,1.53888937641292,0.502351283892465,6.5178544916841,NA
"1733_2740","midi_to_midi",7,2.37192307423348,2.36473669603612,0.876288770368419,0.650502938615825,4.07292650766975,2.32604443709757
"1736_2671","midi_to_midi",2,2.83746295752343,2.84355573548986,1.31428169518889,0.250488058250105,5.36835692154175,NA
"174_678","midi_to_audio",1,4.61965484731172,4.61954075241065,1.51863438098523,1.6624185178742,7.63139185043582,NA
"1740_2022","midi_to_audio",1,7.04011192565567,7.06318751341522,1.44950969289768,4.17874247617184,9.88298567103697,NA
"1740_2022","midi_to_midi",1,5.76836429086802,5.75234360107671,1.47988734996793,2.87350025957524,8.6696052130161,NA
"1740_2080","midi_to_audio",3,7.28574338905475,7.29813649923563,1.16747488676797,5.02550644980245,9.57389652013005,7.63585042924155
"1741_1751","midi_to_audio",1,4.72152533638244,4.73554941323913,1.5156831924851,1.76363358428189,7.73275112181841,NA
"1743_1744","midi_to_audio",1,5.81871919481779,5.83337241265618,1.50046756141479,2.87646042171315,8.78963490336925,NA
"1744_1745","midi_to_audio",1,7.04196953136093,7.05867768517226,1.50702030287654,4.08272717314485,9.99146466193623,NA
"1747_1865","midi_to_audio",1,3.80282571626184,3.8129063064596,1.51609065832162,0.815337609610921,6.78804334307016,NA
"1748_1749","midi_to_audio",1,5.90594357039589,5.90908854997448,1.52948568887428,2.93562772965501,8.8785680325538,NA
"175_1209","midi_to_audio",1,4.89247219252512,4.88441744121678,1.51057022768448,1.90352068638965,7.84756408349833,NA
"1750_1820","midi_to_audio",1,4.00249369164185,4.00863671663301,1.40214091683531,1.20396675463168,6.73500818565124,NA
"1750_1820","midi_to_midi",2,3.72356339112227,3.72983922725194,1.26122714926209,1.22585123148219,6.21167135595035,NA
"1752_1757","midi_to_audio",1,6.06739028043306,6.0775356846656,1.52764411254782,3.04438799644109,9.07512148141995,NA
"1753_2087","midi_to_midi",1,3.36538849710838,3.36392583402415,1.49328872035641,0.406372145131721,6.24225603234076,NA
"1754_1755","midi_to_midi",3,5.36522721433945,5.35088039127267,1.17946182395644,3.06781698177754,7.6562690301232,5.28730050744311
"1758_1821","midi_to_audio",2,5.58387546486783,5.58688728892929,1.21360024932057,3.20962306212558,7.98524139853987,NA
"1758_1821","midi_to_midi",2,5.00547498898023,5.00574041848964,1.22282011367798,2.62113887772314,7.40479368823148,NA
"1759_1760","midi_to_audio",1,5.26517239366281,5.25897048991593,1.54343698949149,2.26906794726466,8.32908071779305,NA
"176_185","midi_to_midi",4,5.21021924239325,5.20027715660931,1.0704104717246,3.1112150047617,7.28621959258429,5.14386085866238
"1762_2623","midi_to_audio",4,7.28786192410256,7.29764997328604,1.05320937599356,5.23226238154079,9.39311064479692,7.03472547933048
"1763_1764","midi_to_audio",25,4.26758042591968,4.27069081464804,0.488732129275334,3.308164447452,5.22502526007812,4.18922397185857
"1763_1764","midi_to_midi",4,2.75394002896686,2.76232620450618,0.960220566914857,0.89177525271405,4.63735559226071,2.65623998333858
"1765_2503","midi_to_midi",2,3.33162317597713,3.33004583800831,1.31882241307012,0.775826180914672,5.94466368820194,NA
"1767_1770","midi_to_midi",1,4.65814001372743,4.66989487344486,1.52640260040647,1.70858925979039,7.65953869517802,NA
"177_367","midi_to_midi",1,3.21884726756664,3.21850067679479,1.52619678172115,0.228585867293488,6.18500380871417,NA
"1770_1774","midi_to_audio",4,4.3420368335283,4.34329756607805,1.00418019140806,2.39426449143157,6.31971415280814,4.36809263308901
"1770_1774","midi_to_midi",2,3.86647177369844,3.86426962113866,1.19388839868107,1.52794887817672,6.20099206700228,NA
"1771_2216","midi_to_midi",2,2.57773922729183,2.57356683369467,1.29826105850786,0.0349367952887402,5.1368099210392,NA
"1773_2020","midi_to_audio",4,5.11041875070477,5.12822242706206,1.06136174487579,3.07223225898745,7.20664441618579,5.10653938606532
"1775_1776","midi_to_midi",1,6.70491636545449,6.71012456312587,1.51803165213462,3.71436675401785,9.71129535457934,NA
"1776_1777","midi_to_midi",1,6.0243215315918,6.02075440627511,1.53490957954092,2.99810551927296,9.0101331039091,NA
"1778_2062","midi_to_midi",4,5.24145133872308,5.22777295478497,1.06989211526069,3.14016393119084,7.33611337483442,5.09455905659961
"1779_2079","midi_to_audio",2,5.08875331650244,5.1009509739193,1.28936363264372,2.58367526835876,7.60329759268189,NA
"178_279","midi_to_audio",5,3.883903622988,3.88060233541571,0.932039612492178,2.04906382469962,5.69260108546793,3.88701403309202
"178_279","midi_to_midi",4,3.92685075125969,3.9324880485984,0.992604753469374,2.01341362244985,5.90436047703506,3.80868231655365
"1780_3012","midi_to_audio",19,3.92247817604232,3.91948854085043,0.579347891341338,2.77244736368407,5.04790238036042,3.86307227347482
"1780_3012","midi_to_midi",1,3.77903316819419,3.78820051064659,1.26462653575504,1.30825345162539,6.27540841932323,NA
"1784_2919","midi_to_audio",1,4.02083479390391,4.02719603131004,1.54173349728454,0.982516392008137,7.06194549727176,NA
"1785_1788","midi_to_midi",1,5.30156739222106,5.27858841086609,1.52458537253972,2.24836094340378,8.29176955662208,NA
"1787_2053","midi_to_audio",1,6.45420506901913,6.46659315690025,1.51754442788923,3.49411347056609,9.47936972494693,NA
"179_231","midi_to_audio",1,6.30025630907679,6.32528460190767,1.5068505282466,3.34964228815001,9.25830680552657,NA
"1790_2072","midi_to_audio",9,7.74939616022934,7.75344825000967,0.771061093047369,6.24534027278178,9.24429509620428,7.67093186469666
"1790_2072","midi_to_midi",2,5.98488316802517,5.9697857950687,1.14266803797382,3.71850095563792,8.22411912411464,NA
"1794_2637","midi_to_audio",1,4.01654282322793,4.01295864492289,1.30600330609014,1.44741556002675,6.61659968227962,NA
"1794_2637","midi_to_midi",8,3.35520870530381,3.34983445765556,0.818651476416632,1.75621596696733,4.95184890704654,3.49011445908527
"1795_2025","midi_to_audio",1,4.34000941237293,4.34454093563592,1.49034533333248,1.43886574109942,7.27227462008407,NA
"1796_2036","midi_to_audio",5,6.13163172079194,6.13250745618294,0.965319004350738,4.23013169026511,8.00268785454426,6.00244405545808
"1796_2102","midi_to_audio",2,3.83570667362704,3.85143908543059,1.1940831404054,1.53863733898232,6.20145769720743,NA
"1796_2102","midi_to_midi",5,1.33397897937868,1.32667534586827,0.952338621903246,-0.55756334823413,3.19905155041088,1.08439195653543
"1797_2007","midi_to_audio",1,4.46459697666683,4.46226555635955,1.50889044702909,1.52026616478761,7.4110761185182,NA
"1798_1799","midi_to_audio",1,5.68691145538272,5.69230544121973,1.52740281165342,2.68748416352298,8.71743527813162,NA
"18_31","midi_to_audio",2,4.34975801463159,4.34800092177995,1.30292170974081,1.84061605707978,6.88665951724588,NA
"180_299","midi_to_audio",5,4.18534103707555,4.1927648636476,0.915876288742685,2.39719987755663,5.96433122344699,4.19220044520567
"180_299","midi_to_midi",5,3.4759414099202,3.47896049273317,0.917494388381792,1.67098203726667,5.2921597806489,3.5871335136393
"1800_2032","midi_to_audio",11,7.83585753244911,7.84280653811291,0.694674384109734,6.48151549571903,9.20963276092609,7.70085157021882
"1800_2032","midi_to_midi",6,6.82119709534381,6.81772104631934,0.859164218987362,5.12181225835874,8.49819587152594,6.91092785446692
"1801_1803","midi_to_midi",2,5.77420066794774,5.76055653479189,1.31478645762544,3.18956412213578,8.30293991041401,NA
"1802_2406","midi_to_audio",1,4.54386982900317,4.54489921394309,1.50786323384324,1.60587839074825,7.50239925591629,NA
"1804_1807","midi_to_audio",1,6.78735908173939,6.79254593856596,1.51016605342781,3.87195135149917,9.74938779815892,NA
"1808_1809","midi_to_midi",1,6.03109340578841,6.02852717217398,1.52070538460853,3.07965543060805,8.98218240651611,NA
"181_217","midi_to_midi",2,4.35141030528785,4.34465300755021,1.31890748745321,1.76519327437996,6.95591131096002,NA
"1818_2924","midi_to_audio",1,4.86428367997259,4.87020263814703,1.52805084472979,1.83923852566696,7.86513314235535,NA
"182_236","midi_to_midi",1,4.25970272247421,4.25932958449159,1.48963986201956,1.3416421561644,7.20522279686082,NA
"1821_2064","midi_to_midi",1,3.33789019014517,3.3354893369554,1.52478126370109,0.380531927481807,6.33937459730659,NA
"1823_1824","midi_to_midi",2,5.28898184618135,5.28934462094613,1.30931796751755,2.71772930646983,7.82656542962782,NA
"1825_1828","midi_to_midi",1,4.76617356421377,4.77312517050731,1.53413654685729,1.70139520112609,7.77868856824408,NA
"1826_2283","midi_to_audio",1,3.86214887334666,3.85703022290886,1.50724075771096,0.891298172513696,6.77399827710219,NA
"1827_2583","midi_to_audio",1,3.91207334277908,3.8920024933795,1.53203807726402,0.882010615092478,6.89842517392277,NA
"1829_1830","midi_to_midi",1,5.777683239655,5.78492340033206,1.53420332156581,2.8141250291638,8.77912186096368,NA
"183_518","midi_to_audio",1,5.93111328189394,5.92975263855477,1.52625522320225,2.94486973811611,8.89921633131471,NA
"1833_1840","midi_to_midi",1,3.44196511699573,3.42071267802614,1.52880485483546,0.452550626622831,6.40502613931508,NA
"1834_1845","midi_to_audio",1,7.0392377175709,7.03694009919248,1.43278957577128,4.26270206587741,9.8942933641674,NA
"1834_1845","midi_to_midi",1,5.58181939559496,5.57558946114083,1.44711261572772,2.70674308002377,8.39767947577395,NA
"1835_1911","midi_to_audio",1,4.46527738668356,4.47391259439804,1.50165348686417,1.52701986385522,7.39207885781739,NA
"1836_1979","midi_to_audio",1,5.91335083261784,5.91452474583018,1.51733615277279,2.91007806235854,8.90351559789296,NA
"1836_2438","midi_to_midi",1,2.90718770225731,2.91324747581023,1.53616936052917,-0.111916225551852,5.89008435748648,NA
"1837_2082","midi_to_audio",1,7.13675674457655,7.14811184293784,1.51600320098201,4.15581691952246,10.0588591328322,NA
"1839_2018","midi_to_audio",4,7.29595576070615,7.31141551798436,1.06699506749189,5.20866118925529,9.41996289263506,7.41642726474213
"184_509","midi_to_audio",2,5.23415888839358,5.23618293404991,1.31642950122833,2.62386577270843,7.82933257196526,NA
"1841_2115","midi_to_midi",1,4.77501239163258,4.78702905178331,1.5342275310061,1.80699325669902,7.77389181154241,NA
"1843_1844","midi_to_audio",1,5.95199010086266,5.96055671754255,1.51295696743434,2.97446177924289,8.92749456385786,NA
"1846_2246","midi_to_audio",1,3.08907461191039,3.07964711511436,1.51834285477008,0.133134100087463,6.03637144501581,NA
"1847_1880","midi_to_audio",4,6.37484123463256,6.37821628217765,1.07462108399252,4.26197643048663,8.47357640772948,6.34303681145331
"1847_2088","midi_to_midi",1,4.65814001372743,4.65033886807532,1.53126889935204,1.63307233929348,7.60955032177175,NA
"1852_2198","midi_to_audio",1,4.2762398461699,4.28849053101271,1.43955908156473,1.44984177524783,7.10397656034148,NA
"1852_2198","midi_to_midi",1,2.78564275427136,2.7772638317146,1.44819105811437,-0.0315433643860085,5.57969955920929,NA
"1854_1856","midi_to_midi",1,5.07777001116174,5.0684660227752,1.50342579162087,2.07514931515484,8.02569087619064,NA
"1858_1915","midi_to_midi",1,5.22539368021317,5.22474177769609,1.50020201437223,2.29491879359833,8.14903901701301,NA
"1859_2129","midi_to_midi",1,4.76774286714958,4.75984321742988,1.51173334446882,1.80782890656756,7.74076376181684,NA
"186_247","midi_to_audio",1,5.12535030617653,5.12345215786164,1.51181030539857,2.180561290239,8.077863944392,NA
"1860_1863","midi_to_audio",1,4.95674704968586,4.96386914816522,1.52160552716207,1.97843734706881,7.94472619343908,NA
"1866_2136","midi_to_audio",1,6.76895109607953,6.779208892964,1.51445551391628,3.80437023088618,9.76329025173755,NA
"1869_2345","midi_to_midi",1,3.31846780332758,3.32411432041085,1.54133768298473,0.311561920581559,6.32124058901597,NA
"187_250","midi_to_audio",10,4.96156935429664,4.96465536942421,0.724364155170328,3.54484729139588,6.38865043883695,4.96876132864704
"187_250","midi_to_midi",10,4.15590887894485,4.15283775977892,0.719344000789999,2.74656835357481,5.58406294918987,4.19002948499764
"1870_2176","midi_to_audio",25,4.3926818201274,4.39630445695222,0.499061258734362,3.42247689649806,5.39262769559525,4.40862675799879
"1870_2176","midi_to_midi",15,3.94839002552663,3.96178175489584,0.615984136606011,2.74672638162499,5.16825922786104,3.99259202385656
"1871_2453","midi_to_audio",1,6.07535845176669,6.08547892039622,1.51966468702312,3.0791399192129,9.06274440596372,NA
"1874_2281","midi_to_audio",1,5.03450172545297,5.02936142367955,1.51867529998604,2.05521815303403,8.04160177783398,NA
"1876_2306","midi_to_audio",1,5.48952331499157,5.49890781634256,1.51865786710976,2.53088049746292,8.48687143513966,NA
"188_249","midi_to_midi",2,4.21922594136743,4.22592612688797,1.32887438876678,1.65254242802497,6.84454879806907,NA
"1881_2274","midi_to_audio",4,6.57416708929002,6.57638984948698,0.996142060182945,4.63517627279013,8.53198076062887,6.71766847353853
"1881_2274","midi_to_midi",3,4.90888109208204,4.90343410778062,1.09415124300656,2.77552472710834,7.07287296664334,5.0804231635549
"1881_2495","midi_to_audio",1,6.5187443155002,6.5327068760949,1.52619731223692,3.57279662766237,9.52998966956947,NA
"1882_1884","midi_to_midi",1,5.22539368021317,5.22537406361616,1.52147210573337,2.20574474267046,8.20476606839503,NA
"1883_1884","midi_to_audio",1,4.81727146080606,4.80770849398197,1.48090982267121,1.89827407217011,7.72492654710359,NA
"1885_2769","midi_to_midi",1,3.27028079650108,3.26601457437479,1.51346199497765,0.278720234002184,6.23545095394146,NA
"1886_2101","midi_to_midi",1,5.39075235224245,5.38924674775518,1.51909440228869,2.38160188962057,8.37170624534121,NA
"1887_2466","midi_to_audio",1,5.06413071862607,5.07811602414385,1.51207710933145,2.11682385482369,8.03602461415955,NA
"1887_2738","midi_to_audio",5,7.08231830866672,7.08292545633935,1.00725374045377,5.10360456336982,9.05050525015745,7.15725481244141
"1888_2100","midi_to_audio",1,4.55546975693764,4.545167539006,1.51129129233246,1.5835721914382,7.49746521039315,NA
"189_868","midi_to_midi",1,3.52507903117288,3.53387636431327,1.54154612320597,0.543358599443958,6.58610753176311,NA
"1894_1895","midi_to_audio",5,7.72663335525725,7.72156994230788,0.920554239230933,5.91061936136329,9.52211423596474,7.65100285809649
"1894_1895","midi_to_midi",7,8.30571955370467,8.30543591156736,0.814454572475668,6.70979342357273,9.91096821013057,8.05784915175904
"1896_1999","midi_to_midi",2,2.09343431886436,2.10048775519138,1.31001735590118,-0.461643221132627,4.64224515317875,NA
"1897_1912","midi_to_audio",1,5.28455257771805,5.30619076161106,1.41854595454811,2.53868603236723,8.04525860132203,NA
"1897_1912","midi_to_midi",1,4.34441049564538,4.35756363690548,1.43060956435468,1.53176271396418,7.15044810877535,NA
"1898_2381","midi_to_audio",1,4.46527738668356,4.46992151873462,1.53444582271521,1.45153109628404,7.53140896983003,NA
"1899_2145","midi_to_midi",3,5.15276830342573,5.14337442818627,1.16075569611312,2.87919367923354,7.43966108098119,5.07437263973267
"19_43","midi_to_audio",2,2.85945247300367,2.86095414780799,1.30936839798837,0.255756154033612,5.44852388772351,NA
"190_387","midi_to_audio",2,4.7712091928494,4.78816210082299,1.30968881965631,2.20171158698205,7.35725246703139,NA
"1900_2767","midi_to_audio",1,6.27086862709896,6.27642847286171,1.53244360808954,3.28205417169027,9.24619621358917,NA
"1901_2570","midi_to_audio",1,5.6586663072759,5.66652784920252,1.5145863387297,2.65133785950241,8.63708866682973,NA
"1903_2107","midi_to_audio",1,5.1646218229512,5.17806811483844,1.51424133856322,2.21304105314611,8.13647436614388,NA
"1904_1905","midi_to_audio",8,7.93961627448287,7.94323025041055,0.824738437531922,6.32587566041561,9.54214813109963,7.9032212800027
"1906_1911","midi_to_audio",1,6.97708177474535,6.97714623873124,1.49106784177688,4.06988601556928,9.91494035421212,NA
"1907_1911","midi_to_audio",1,4.90993729760926,4.90976734372847,1.52068625750436,1.90292146660907,7.87887762912103,NA
"1909_2055","midi_to_audio",25,3.31407213462963,3.31992589343224,0.496742881522607,2.36504909788624,4.2969816336648,3.35066742487961
"1909_2055","midi_to_midi",43,0.669375806309723,0.672635355194182,0.382149547937975,-0.0707919161797283,1.41696354012982,0.686403555075593
